"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISL","Iceland","2016","2016","PC","Percentage","0","Units",,,138.251,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISL","Iceland","2017","2017","PC","Percentage","0","Units",,,151.481,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ISL","Iceland","2018","2018","PC","Percentage","0","Units",,,151.219,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2008","2008","PC","Percentage","0","Units",,,33.828,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2009","2009","PC","Percentage","0","Units",,,42.445,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2010","2010","PC","Percentage","0","Units",,,45.012,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,42.324,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,45.97,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,50.929,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,55.334,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,40.766,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2016","2016","PC","Percentage","0","Units",,,35.506,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2017","2017","PC","Percentage","0","Units",,,33.723,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IRL","Ireland","2018","2018","PC","Percentage","0","Units",,,31.941,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2008","2008","PC","Percentage","0","Units",,,3.29,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2009","2009","PC","Percentage","0","Units",,,3.974,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2010","2010","PC","Percentage","0","Units",,,4.413,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2011","2011","PC","Percentage","0","Units",,,4.693,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,5.433,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2013","2013","PC","Percentage","0","Units",,,5.973,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2014","2014","PC","Percentage","0","Units",,,6.636,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,6.809,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2016","2016","PC","Percentage","0","Units",,,7.317,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2017","2017","PC","Percentage","0","Units",,,7.597,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ITA","Italy","2018","2018","PC","Percentage","0","Units",,,7.629,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2008","2008","PC","Percentage","0","Units",,,,"L","Missing value; data exist but were not collected"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2009","2009","PC","Percentage","0","Units",,,,"L","Missing value; data exist but were not collected"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,,"L","Missing value; data exist but were not collected"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,16.9,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,16.876,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,18.163,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,20.403,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,21.087,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2017","2017","PC","Percentage","0","Units",,,20.363,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","JPN","Japan","2018","2018","PC","Percentage","0","Units",,,20.692,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2008","2008","PC","Percentage","0","Units",,,2.77,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2009","2009","PC","Percentage","0","Units",,,3.28,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,3.666,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,4.133,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,4.946,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,6.021,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,7.307,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,8.161,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2016","2016","PC","Percentage","0","Units",,,9.02,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2017","2017","PC","Percentage","0","Units",,,9.791,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KOR","Korea","2018","2018","PC","Percentage","0","Units",,,10.712,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2008","2008","PC","Percentage","0","Units",,,1.022,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2009","2009","PC","Percentage","0","Units",,,2.281,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,1.988,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,1.926,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,2.044,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,2.063,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,2.978,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,2.799,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2016","2016","PC","Percentage","0","Units",,,2.953,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2017","2017","PC","Percentage","0","Units",,,2.927,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LUX","Luxembourg","2018","2018","PC","Percentage","0","Units",,,2.749,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2008","2008","PC","Percentage","0","Units",,,9.95,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2009","2009","PC","Percentage","0","Units",,,11.575,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2010","2010","PC","Percentage","0","Units",,,12.457,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2011","2011","PC","Percentage","0","Units",,,12.629,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2012","2012","PC","Percentage","0","Units",,,13.864,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2013","2013","PC","Percentage","0","Units",,,14.561,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MEX","Mexico","2014","2014","PC","Percentage","0","Units",,,15.32,,
